system_id,v3_system_label,support_threshold,attribute,group,group_n,metric,metric_denominator,point_estimate,eligible_for_gap,support_status,higher_value_is_better,probability_source,inference_scope,claim_boundary
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,40-49,287,recall_class_4,31,0.1935483870967742,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,40-49,287,multiclass_brier,287,0.34044883455817926,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,40-49,287,log_loss,287,0.5472212322808524,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,50-59,137,macro_f1,137,0.6155844155844156,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,50-59,137,balanced_accuracy,14,0.63047090366678,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,50-59,137,quadratic_weighted_kappa,14,0.6118980169971671,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,50-59,137,ordinal_mae,137,0.1897810218978102,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,50-59,137,recall_class_2,26,0.9230769230769231,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,50-59,137,recall_class_3,97,0.8969072164948454,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,50-59,137,recall_class_4,14,0.07142857142857142,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,50-59,137,multiclass_brier,137,0.3003032172570804,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,50-59,137,log_loss,137,0.5063510672913031,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,60+,3,macro_f1,3,,False,insufficient_group_support,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,60+,3,balanced_accuracy,0,,False,insufficient_group_support,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,60+,3,quadratic_weighted_kappa,0,,False,insufficient_group_support,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,60+,3,ordinal_mae,3,,False,insufficient_group_support,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,60+,3,recall_class_2,0,,False,insufficient_group_support,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,60+,3,recall_class_3,2,,False,insufficient_group_support,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,60+,3,recall_class_4,1,,False,insufficient_group_support,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,60+,3,multiclass_brier,3,,False,insufficient_group_support,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Age,60+,3,log_loss,3,,False,insufficient_group_support,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Gender,Female,475,macro_f1,475,0.6432683188638398,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Gender,Female,475,balanced_accuracy,51,0.6561364870685619,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Gender,Female,475,quadratic_weighted_kappa,51,0.6005698563929234,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Gender,Female,475,ordinal_mae,475,0.21263157894736842,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Gender,Female,475,recall_class_2,75,0.9466666666666667,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Gender,Female,475,recall_class_3,349,0.8452722063037249,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Gender,Female,475,recall_class_4,51,0.17647058823529413,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Gender,Female,475,multiclass_brier,475,0.30989226455888963,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Gender,Female,475,log_loss,475,0.5025069901689514,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Gender,Male,725,macro_f1,725,0.6069511267273721,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Gender,Male,725,balanced_accuracy,81,0.622991319984784,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Gender,Male,725,quadratic_weighted_kappa,81,0.547911037206402,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Gender,Male,725,ordinal_mae,725,0.263448275862069,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Gender,Male,725,recall_class_2,119,0.907563025210084,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Gender,Male,725,recall_class_3,525,0.7885714285714286,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Gender,Male,725,recall_class_4,81,0.1728395061728395,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Gender,Male,725,multiclass_brier,725,0.36403967754832967,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,Gender,Male,725,log_loss,725,0.5835369833833244,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Divorced,268,macro_f1,268,0.6259572997261439,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Divorced,268,balanced_accuracy,26,0.6307590892956747,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Divorced,268,quadratic_weighted_kappa,26,0.550457226340566,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Divorced,268,ordinal_mae,268,0.23134328358208955,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Divorced,268,recall_class_2,37,0.918918918918919,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Divorced,268,recall_class_3,205,0.8195121951219512,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Divorced,268,recall_class_4,26,0.15384615384615385,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Divorced,268,multiclass_brier,268,0.31089142324311964,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Divorced,268,log_loss,268,0.4872967138936644,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Married,548,macro_f1,548,0.6158113303416397,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Married,548,balanced_accuracy,55,0.6317803994139872,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Married,548,quadratic_weighted_kappa,55,0.5859393501967904,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Married,548,ordinal_mae,548,0.23722627737226276,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Married,548,recall_class_2,100,0.92,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Married,548,recall_class_3,393,0.811704834605598,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Married,548,recall_class_4,55,0.16363636363636364,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Married,548,multiclass_brier,548,0.34360074272835084,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Married,548,log_loss,548,0.5622605481723871,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Single,384,macro_f1,384,0.6250505223498837,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Single,384,balanced_accuracy,51,0.6434169396210048,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Single,384,quadratic_weighted_kappa,51,0.5477971737323358,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Single,384,ordinal_mae,384,0.2604166666666667,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Single,384,recall_class_2,57,0.9298245614035088,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Single,384,recall_class_3,276,0.8043478260869565,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Single,384,recall_class_4,51,0.19607843137254902,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Single,384,multiclass_brier,384,0.3633215714680191,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,MaritalStatus,Single,384,log_loss,384,0.580835504065604,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Non-Travel,132,macro_f1,132,0.6236460717009916,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Non-Travel,132,balanced_accuracy,18,0.6469534050179212,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Non-Travel,132,quadratic_weighted_kappa,18,0.5702658708627238,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Non-Travel,132,ordinal_mae,132,0.2727272727272727,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Non-Travel,132,recall_class_2,21,1.0,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Non-Travel,132,recall_class_3,93,0.7741935483870968,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Non-Travel,132,recall_class_4,18,0.16666666666666666,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Non-Travel,132,multiclass_brier,132,0.3574803085930342,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Non-Travel,132,log_loss,132,0.53925648407863,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Travel_Frequently,222,macro_f1,222,0.5798205625791832,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Travel_Frequently,222,balanced_accuracy,31,0.5940454488841586,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Travel_Frequently,222,quadratic_weighted_kappa,31,0.5119904076738608,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Travel_Frequently,222,ordinal_mae,222,0.2882882882882883,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Travel_Frequently,222,recall_class_2,37,0.918918918918919,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Travel_Frequently,222,recall_class_3,154,0.7987012987012987,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Travel_Frequently,222,recall_class_4,31,0.06451612903225806,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Travel_Frequently,222,multiclass_brier,222,0.3898583551389581,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Travel_Frequently,222,log_loss,222,0.6181953140782248,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Travel_Rarely,846,macro_f1,846,0.6326650698851147,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Travel_Rarely,846,balanced_accuracy,83,0.6494696300918092,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Travel_Rarely,846,quadratic_weighted_kappa,83,0.583077286693453,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,30,BusinessTravelFrequency,Travel_Rarely,846,ordinal_mae,846,0.22695035460992907,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
